file,model,peft_method,learning_rate,epochs,category,accuracy_ambig,accuracy_disambig,bias_score_dis,bias_score_amb,unknown_dis
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Physical_appearance,0.5374149659863946,0.7704081632653061,0.11328125,0.336734693877551,76
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Race_ethnicity,0.6876310272536688,0.9722222222222222,0.00424628450106157,0.04926624737945491,24
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Religion,0.7558823529411764,0.7794117647058824,0.08108108108108114,0.15000000000000002,44
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,SES,0.4737903225806452,0.9254032258064516,0.1410788381742738,0.16733870967741934,28
llama_ia3_lr2e-5_e5_bbq.csv,llama,ia3,2e-5,5,Sexual_orientation,0.73046875,0.93359375,0.016260162601626105,0.08984374999999999,10
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Age,0.23958333333333334,0.8363095238095238,0.06485671191553544,0.35267857142857134,9
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Disability_status,0.21453287197231835,0.9325259515570934,0.06151142355008776,0.31141868512110726,9
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Gender_identity,0.5090144230769231,0.8677884615384616,0.03931847968545221,0.13762019230769224,138
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Nationality,0.6574468085106383,0.9276595744680851,0.020044543429844186,0.12978723404255316,42
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Physical_appearance,0.42346938775510207,0.7789115646258503,0.10396975425330823,0.38945578231292516,59
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Race_ethnicity,0.5723270440251572,0.9732704402515723,0.006349206349206327,0.040880503144654134,18
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Religion,0.65,0.7941176470588235,0.09740259740259738,0.1911764705882353,32
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,SES,0.3790322580645161,0.9213709677419355,0.14139344262295084,0.19959677419354838,16
llama_lora_lr2e-5_e1_bbq.csv,llama,lora,2e-5,1,Sexual_orientation,0.640625,0.9453125,0.02400000000000002,0.06250000000000004,6
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Age,0.21428571428571427,0.8318452380952381,0.09118541033434657,0.3452380952380953,14
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Disability_status,0.19204152249134948,0.9256055363321799,0.07042253521126751,0.32352941176470584,10
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Gender_identity,0.4753605769230769,0.8599759615384616,0.050000000000000044,0.15324519230769237,144
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Nationality,0.6308510638297873,0.925531914893617,0.023569023569023573,0.11595744680851061,49
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Physical_appearance,0.39965986394557823,0.7687074829931972,0.10344827586206895,0.3894557823129252,66
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Race_ethnicity,0.5524109014675053,0.9758909853249476,0.0052798310454065245,0.038784067085953916,14
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Religion,0.6352941176470588,0.7911764705882353,0.08794788273615639,0.1647058823529412,33
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,SES,0.35786290322580644,0.9284274193548387,0.139344262295082,0.18649193548387097,16
llama_lora_lr2e-5_e5_bbq.csv,llama,lora,2e-5,5,Sexual_orientation,0.62109375,0.93359375,0.004016064257028162,0.07421874999999999,7
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Age,0.044642857142857144,0.39732142857142855,0.03305785123966931,0.001715183380353922,35
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Disability_status,0.05709342560553633,0.5363321799307958,0.13345521023766005,0.2200115340253749,23
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Gender_identity,0.0546875,0.5637019230769231,0.0407013149655604,0.05588942307692299,64
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Nationality,0.06489361702127659,0.5063829787234042,0.05785123966942152,0.050809248554913214,81
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Physical_appearance,0.04081632653061224,0.5238095238095238,0.15867158671586723,0.1733051002153992,32
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Race_ethnicity,0.0880503144654088,0.5330188679245284,0.025988700564971712,-0.0073544329478596,122
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Religion,0.058823529411764705,0.5411764705882353,0.08749999999999991,0.11246762856085828,18
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,SES,0.03225806451612903,0.5221774193548387,0.03240223463687153,0.03862835456763358,35
llama_prompt_lr2e-5_e1_bbq.csv,llama,prompt,2e-5,1,Sexual_orientation,0.05078125,0.51171875,-0.004081632653061273,-0.02734374999999998,11
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Age,0.017857142857142856,0.6428571428571429,0.04347826086956519,0.1309523809523809,28
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Disability_status,0.031141868512110725,0.6453287197231834,0.1854419410745234,0.05190311418685124,1
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Gender_identity,0.021033653846153848,0.7163461538461539,0.06367495451788963,0.06670673076923071,15
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Nationality,0.02553191489361702,0.7202127659574468,0.06304347826086953,0.04893617021276591,20
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Physical_appearance,0.08503401360544217,0.6445578231292517,0.12305025996533803,0.27210884353741505,11
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Race_ethnicity,0.03878406708595388,0.769916142557652,0.02472382956338759,0.008385744234800945,7
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Religion,0.052941176470588235,0.6705882352941176,0.08928571428571419,0.07647058823529415,4
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,SES,0.05040322580645161,0.6985887096774194,0.13034623217922614,0.14314516129032254,10
llama_prompt_lr2e-5_e5_bbq.csv,llama,prompt,2e-5,5,Sexual_orientation,0.02734375,0.640625,0.0039525691699604515,0.01171874999999993,3
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Age,0.23214285714285715,0.8392857142857143,0.09036144578313254,0.33333333333333337,8
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Disability_status,0.2577854671280277,0.8719723183391004,0.11032028469750887,0.38581314878892736,16
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Gender_identity,0.4729567307692308,0.8695913461538461,0.05653021442495132,0.16406249999999994,125
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Nationality,0.5436170212765957,0.8521276595744681,0.04659498207885315,0.14787234042553193,103
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Physical_appearance,0.46258503401360546,0.7414965986394558,0.1865079365079365,0.39795918367346933,84
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Race_ethnicity,0.509958071278826,0.959643605870021,0.019754404698344885,-0.0057651991614255564,35
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Religion,0.6,0.7735294117647059,0.08496732026143783,0.18235294117647058,34
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,SES,0.3286290322580645,0.9627016129032258,0.13157894736842102,0.20967741935483875,4
llama_ptuning_lr2e-5_e1_bbq.csv,llama,ptuning,2e-5,1,Sexual_orientation,0.609375,0.921875,0.020242914979757165,0.05468749999999996,9
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Age,0.15922619047619047,0.8467261904761905,0.09337349397590367,0.33184523809523814,8
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Disability_status,0.22491349480968859,0.8667820069204152,0.07180385288966717,0.35986159169550164,7
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Gender_identity,0.38461538461538464,0.8774038461538461,0.07348242811501593,0.15745192307692307,99
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Nationality,0.4021276595744681,0.8489361702127659,0.07110091743119273,0.11489361702127664,68
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Physical_appearance,0.3877551020408163,0.75,0.17148362235067438,0.43877551020408156,69
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Race_ethnicity,0.44654088050314467,0.9517819706498952,0.008008542445274935,0.01886792452830193,35
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Religion,0.5441176470588235,0.7647058823529411,0.1140065146579805,0.1264705882352941,33
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,SES,0.2651209677419355,0.936491935483871,0.11717171717171726,0.19455645161290328,2
llama_ptuning_lr2e-5_e5_bbq.csv,llama,ptuning,2e-5,5,Sexual_orientation,0.48828125,0.8828125,0.05691056910569103,0.10546875,10
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Age,0.4375,0.8184523809523809,0.11671924290220814,0.21428571428571427,38
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Disability_status,0.5934256055363322,0.7958477508650519,0.0733752620545074,0.1885813148788927,101
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Gender_identity,0.5931490384615384,0.8780048076923077,0.012658227848101333,0.14963942307692307,163
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Nationality,0.6276595744680851,0.8808510638297873,0.038277511961722466,0.08936170212765958,104
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Physical_appearance,0.5969387755102041,0.6887755102040817,0.08855291576673863,0.2976190476190476,125
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Race_ethnicity,0.6205450733752621,0.8925576519916143,0.018803418803418737,0.016771488469601716,153
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Religion,0.8088235294117647,0.75,0.06617647058823528,0.1088235294117647,68
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,SES,0.6310483870967742,0.8054435483870968,0.198581560283688,0.1774193548387097,146
mistral_ia3_lr2e-5_e1_bbq.csv,mistral,ia3,2e-5,1,Sexual_orientation,0.68359375,0.8125,0.040723981900452566,0.10546874999999997,35
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Age,0.40029761904761907,0.8392857142857143,0.11424100156494532,0.20386904761904762,33
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Disability_status,0.5743944636678201,0.8027681660899654,0.07883817427385886,0.17993079584775087,96
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Gender_identity,0.5745192307692307,0.8834134615384616,0.015810276679841806,0.15625000000000003,146
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Nationality,0.5712765957446808,0.8914893617021277,0.050767414403777966,0.08404255319148936,93
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Physical_appearance,0.5850340136054422,0.6972789115646258,0.09745762711864403,0.29591836734693877,116
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Race_ethnicity,0.6210691823899371,0.8862683438155137,0.011441647597254079,0.013102725366876346,160
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Religion,0.8,0.7441176470588236,0.07011070110701101,0.09411764705882353,69
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,SES,0.6270161290322581,0.811491935483871,0.2083818393480792,0.1794354838709677,133
mistral_ia3_lr2e-5_e5_bbq.csv,mistral,ia3,2e-5,5,Sexual_orientation,0.65234375,0.8125,0.058295964125560484,0.12109374999999999,33
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Age,0.3169642857142857,0.7886904761904762,0.1075441412520064,0.2306547619047619,49
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Disability_status,0.527681660899654,0.8148788927335641,0.053497942386831365,0.2197231833910034,92
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Gender_identity,0.5096153846153846,0.8804086538461539,0.01740812379110257,0.16706730769230765,113
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Nationality,0.5372340425531915,0.898936170212766,0.053738317757009435,0.09042553191489365,84
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Physical_appearance,0.49489795918367346,0.7074829931972789,0.10041841004184104,0.3894557823129251,110
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Race_ethnicity,0.5634171907756813,0.8936058700209644,0.014573991031390232,0.003668763102725354,124
mistral_lora_lr2e-5_e1_bbq.csv,mistral,lora,2e-5,1,Religion,0.7676470588235295,0.7323529411764705,0.0888888888888888,0.13823529411764704,70
